Id,PropertyClass,ZoningCategory,LandArea,RoadType,PlotShape,LandElevation,UtilityAccess,PlotConfiguration,LandSlope,District,NearbyTransport1,NearbyTransport2,PropertyType,HotelStyle,OverallQuality,OverallCondition,ConstructionYear,RenovationYear,RoofDesign,RoofMaterial,ExteriorPrimary,ExteriorSecondary,FacadeArea,ExteriorQuality,ExteriorCondition,FoundationType,BasementHeight,BasementCondition,BasementExposure,BasementFacilityType1,BasementFacilitySF1,BasementFacilityType2,BasementFacilitySF2,BasementUnfinishedSF,BasementTotalSF,HeatingType,HeatingQuality,CentralAC,ElectricalSystem,GroundFloorArea,UpperFloorArea,LowQualityArea,UsableArea,BasementFullBaths,BasementHalfBaths,FullBaths,HalfBaths,GuestRooms,Kitchens,KitchenQuality,TotalRooms,PropertyFunctionality,Lounges,ParkingCapacity,ParkingArea,DrivewayType,TerraceArea,OpenVerandaArea,EnclosedVerandaArea,SeasonalPorchArea,ScreenPorchArea,SwimmingPoolArea,ExtraFacilityValue,MonthSold,YearSold,DealType,DealCondition,HotelValue
327,1.4766793215393716,RL,0.01729290180207679,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,1.3687766911653751,-0.5231298866160364,0.7091587988125247,0.38469032561410677,Gable,CompShg,BrkFace,BrkFace,-0.5980830966231374,Gd,TA,PConc,Gd,TA,Gd,GLQ,2.545577081430792,Unf,-0.28409712080085825,-1.0507407752731541,1.488242771965795,GasA,Ex,Y,SBrkr,1.4205631886810108,-0.7990489284972221,-0.11737913368279436,0.3727566466065264,3.013878975539212,-0.24135945019148206,-1.0590945989020073,1.240487103598026,-2.3403119757139055,-0.2119105538809366,Gd,-0.3406046172224478,Typ,2.150824856559516,0.2911148129585062,-0.02095715827331593,Y,0.2006327188653776,-0.2789303861038134,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,0.133530068156807,Con,Normal,324000.0
1427,0.07013201169898592,RL,0.02650567169599928,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,0.6394107811305394,-0.5231298866160364,0.7418602766811423,0.4330081391725046,Gable,CompShg,VinylSd,VinylSd,2.007356406359665,Gd,TA,PConc,Gd,TA,No,GLQ,1.200735981117712,Unf,-0.28409712080085825,-0.7760523874907778,0.36373314374110005,GasA,Ex,Y,SBrkr,0.1389841465271313,1.2650702635649642,-0.11737913368279436,1.155508193560708,1.095229229837857,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,Gd,-0.9598857394450803,Typ,2.150824856559516,0.2911148129585062,0.2255976449421647,Y,0.580098249094211,1.1971214625389344,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.6149165323466963,0.133530068156807,WD,Normal,271000.0
1084,-0.8675661948612713,RL,-0.17504717169757034,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.0899551289042962,0.37494717195226707,-0.23918405937738374,-1.0165262675794298,Hip,CompShg,HdBoard,HdBoard,1.8735950033047444,TA,TA,CBlock,TA,TA,No,BLQ,0.22958255326642496,Unf,-0.28409712080085825,0.2847361019127087,0.4272135259795909,GasA,TA,Y,SBrkr,0.21133135051968902,-0.7990489284972221,-0.11737913368279436,-0.5251054219585644,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,2.150824856559516,-1.0629075728950106,-0.07785442055381145,Y,-0.744159009459473,0.9655839176537976,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,1.1918710407376734,-1.2531843254154194,-1.3781310807876073,WD,Normal,160000.0
500,-0.8675661948612713,RL,-0.29396710961401884,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.8193210389391319,1.2730242305205706,-0.43539292658908896,-0.0018521828530757246,Gable,CompShg,MetalSd,MetalSd,-0.5980830966231374,TA,TA,CBlock,TA,TA,No,BLQ,-0.7307078608505079,LwQ,1.4877391752411546,-0.10831394889784629,-0.3413525304078517,GasA,Fa,Y,SBrkr,-0.6645865835330632,-0.7990489284972221,-0.11737913368279436,-1.1754798690602006,-0.8234205158634983,4.01792496495232,-1.0590945989020073,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,TA,-0.9598857394450803,Typ,-0.9625524991358024,-1.0629075728950106,-0.8554503383872503,Y,-0.6512286755258812,3.4111992355030565,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,0.7885305870193406,-0.13232381075814997,-0.6223005063154001,WD,Normal,120000.0
969,-0.1642925399410784,RM,-0.44531975787131695,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,-2.278052859008803,0.37494717195226707,-2.0050638642827305,-1.6929756573969992,Gable,CompShg,VinylSd,VinylSd,-0.5980830966231374,TA,TA,BrkTil,TA,TA,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,0.06587868725683148,-1.048705361065321,Grav,Fa,N,SBrkr,-1.4707411423072778,0.04121198154579178,-0.11737913368279436,-1.0680433822233522,-0.8234205158634983,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,TA,-0.3406046172224478,Typ,-0.9625524991358024,-2.4169299587485273,-2.2636575798295144,Y,-0.744159009459473,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,0.8893606426290142,WD,Abnorml,37900.0
833,0.07013201169898592,RL,-0.10472929536436601,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.6394107811305394,0.37494717195226707,1.0361735774987,0.8678684611980849,Gable,CompShg,VinylSd,VinylSd,0.6988209416919627,Gd,TA,PConc,Gd,TA,No,GLQ,0.07750036098546274,Unf,-0.28409712080085825,-0.25124124010168447,-0.27560499166084335,GasA,Ex,Y,SBrkr,-0.5896555508264857,1.228537180519616,-0.11737913368279436,0.583792602893193,1.095229229837857,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,Gd,0.2786765050001847,Typ,0.5941361787118566,0.2911148129585062,0.6428442349991319,Y,0.7427263334779968,-0.14869051710592385,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-2.0004246685202656,1.6451912171012213,WD,Normal,237000.0
365,0.07013201169898592,RL,0.7650313889067656,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,-0.0899551289042962,-0.5231298866160364,0.15323367504602667,-0.43671250487865604,Gable,CompShg,HdBoard,HdBoard,0.0998024845329703,TA,TA,PConc,Gd,TA,Mn,GLQ,0.5750263900188962,Unf,-0.28409712080085825,-1.0864725980741137,-0.6043426853958851,GasA,TA,Y,SBrkr,-0.9798136866434933,0.991072140724851,-0.11737913368279436,0.09457288604682952,1.095229229837857,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,0.5941361787118566,0.2911148129585062,0.4199966244005244,Y,1.6255645058471195,0.8932284348771924,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.24129636079427316,-1.3781310807876073,WD,Normal,190000.0
496,-0.633141643221207,C (all),-0.2616284071292297,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,-1.5486869489739674,-0.5231298866160364,-1.6780490855965553,-1.6929756573969992,Gable,CompShg,Wd Sdng,Wd Sdng,-0.5980830966231374,TA,TA,CBlock,TA,TA,No,Rec,0.1035715939479134,Unf,-0.28409712080085825,-0.7715859096406578,-0.7766465800432174,GasA,TA,N,FuseA,-1.1606816966248876,-0.7990489284972221,-0.11737913368279436,-1.5438335382151096,-0.8234205158634983,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,TA,-1.5791668616677128,Typ,-0.9625524991358024,-2.4169299587485273,-2.2636575798295144,N,-0.744159009459473,6.855320215669469,1.524169608969836,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,1.7357770470039657,0.8893606426290142,WD,Abnorml,34900.0
1360,-0.8675661948612713,RL,0.5710931818540911,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2.0981426012002107,-0.5231298866160364,1.0688750553673176,0.9645040883148805,Hip,CompShg,VinylSd,VinylSd,-0.21424602698727818,Gd,TA,PConc,Ex,TA,Av,GLQ,2.1718894089689993,Unf,-0.28409712080085825,-0.0837483207221866,2.07997062068887,GasA,Ex,Y,SBrkr,2.0949424830402092,-0.7990489284972221,-0.11737913368279436,0.8734874156139809,1.095229229837857,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Ex,0.8979576272228172,Typ,0.5941361787118566,1.645137198812023,1.3872500831689483,Y,0.7582147224669288,-0.061863937773997506,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.9885367038991194,-1.3781310807876073,WD,Normal,315000.0
339,-0.8675661948612713,RL,0.3274248189454472,Pave,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,0.6394107811305394,1.2730242305205706,0.41484549799496695,0.6262793934060958,Gable,CompShg,Wd Sdng,Wd Sdng,-0.5980830966231374,Gd,TA,CBlock,Gd,TA,Mn,ALQ,-0.5091023806696772,Unf,-0.28409712080085825,0.9480080626555202,0.32972579611333713,GasA,Ex,Y,SBrkr,1.1673479747070588,-0.7990489284972221,-0.11737913368279436,0.18474279464204163,1.095229229837857,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,0.8979576272228172,Typ,-0.9625524991358024,0.2911148129585062,-0.17742462954467864,Y,0.09221399594285375,-0.061863937773997506,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,0.6418613311217651,-0.5059439823105731,-1.3781310807876073,WD,Normal,202500.0
422,-0.8675661948612713,RL,0.5615043805359269,Pave,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,-0.0899551289042962,1.2730242305205706,0.1859351529146442,0.7229150205228915,Gable,CompShg,CemntBd,CmentBd,0.13469676359077568,Gd,TA,CBlock,Gd,TA,No,ALQ,1.7351962568479506,Unf,-0.28409712080085825,-0.47903161045780157,1.2229854604692438,GasA,Gd,Y,SBrkr,1.1182552291406804,-0.7990489284972221,-0.11737913368279436,0.14829112946525375,-0.8234205158634983,4.01792496495232,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,0.8979576272228172,Typ,0.5941361787118566,0.2911148129585062,0.24456339903566318,Y,1.1144476692123642,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,0.8893606426290142,WD,Normal,215000.0
165,-0.3987170915811427,RM,-0.49467388230304454,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,-0.0899551289042962,1.2730242305205706,-1.48184021838485,0.9161862747564827,Gable,CompShg,MetalSd,MetalSd,-0.5980830966231374,TA,Gd,BrkTil,TA,TA,Mn,LwQ,-0.16800374941094767,Unf,-0.28409712080085825,0.4656284548425664,0.19596356211080285,GasA,Gd,Y,FuseA,-0.05221917831034264,0.2672604328888852,-0.11737913368279436,0.17515025117446587,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,-0.9598857394450803,Typ,-0.9625524991358024,-1.0629075728950106,-1.239506858780595,Y,-0.744159009459473,-0.7130632827634451,2.631649797140471,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,1.3621568754515425,-0.6223005063154001,WD,Normal,152000.0
29,-0.8675661948612713,RL,0.5319859137329507,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.8193210389391319,0.37494717195226707,-0.4680944044577065,0.577961579847698,Gable,CompShg,MetalSd,MetalSd,-0.5980830966231374,TA,TA,CBlock,TA,TA,Gd,BLQ,1.8025469420009481,Unf,-0.28409712080085825,-0.8117842102917373,0.9554609924641754,GasA,TA,Y,SBrkr,1.1130875717126405,-0.7990489284972221,-0.11737913368279436,0.14445411207822345,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,TA,-0.3406046172224478,Typ,2.150824856559516,-1.0629075728950106,-0.7511386908730086,Y,1.4861690049467318,3.020479628509388,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,2.109397218556389,-1.3781310807876073,WD,Normal,207500.0
517,0.5389811149791145,RL,-0.02012222490997578,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,-0.0899551289042962,0.37494717195226707,0.022427763571556524,-0.6299837591122472,Gable,CompShg,HdBoard,HdBoard,1.3385493910850614,TA,TA,CBlock,TA,TA,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,0.26463695158716893,-0.8469284318072609,GasA,TA,Y,SBrkr,0.5394775972002186,0.8928894800404771,-0.11737913368279436,1.140160124012587,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,TA,0.2786765050001847,Typ,0.5941361787118566,0.2911148129585062,0.5006010792978931,Y,-0.744159009459473,0.7919307589899449,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.6149165323466963,0.8893606426290142,COD,Abnorml,158000.0
194,2.414377528099629,RM,-0.7652284920449725,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,0.6394107811305394,-0.5231298866160364,1.0688750553673176,0.9161862747564827,Gable,CompShg,VinylSd,VinylSd,-0.30729743780809254,Gd,TA,PConc,Gd,TA,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,0.8921770895290209,-0.20985745291383495,GasA,Ex,Y,SBrkr,-0.514724518119908,0.8883228446598085,-0.11737913368279436,0.35357155967137494,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,0.2786765050001847,Maj1,-0.9625524991358024,0.2911148129585062,-0.46191094094715623,Y,-0.744159009459473,-0.1342194205506028,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,-1.3781310807876073,WD,Normal,130000.0
1251,-0.8675661948612713,RL,0.04681136860505294,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,0.6394107811305394,-0.5231298866160364,-0.10837814790291361,-0.8232550133458385,Hip,CompShg,BrkFace,BrkFace,-0.5980830966231374,Gd,TA,CBlock,TA,TA,No,ALQ,1.3419551596643198,Unf,-0.28409712080085825,1.0596700089085187,2.3747009667961487,GasA,Ex,Y,SBrkr,2.4308402158627986,-0.7990489284972221,-0.11737913368279436,1.1228935457709506,1.095229229837857,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,Ex,0.8979576272228172,Typ,2.150824856559516,0.2911148129585062,0.2113733293720408,Y,-0.744159009459473,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.8795641538629962,1.6451912171012213,WD,Normal,244000.0
1327,-0.633141643221207,RH,-0.6009027596513346,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,-2.278052859008803,0.37494717195226707,-1.3183328290417624,1.0128219018732783,Gable,CompShg,MetalSd,MetalSd,-0.5980830966231374,TA,TA,BrkTil,TA,TA,No,Rec,0.21002912854458694,Unf,-0.28409712080085825,-1.2740646677791514,-1.1756661255423027,GasA,Ex,Y,SBrkr,-1.021154946067812,-0.7990489284972221,-0.11737913368279436,-1.4402340687652915,-0.8234205158634983,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,-0.3406046172224478,Typ,-0.9625524991358024,-2.4169299587485273,-2.2636575798295144,Y,-0.744159009459473,-0.7130632827634451,4.3091565527518725,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,-0.6223005063154001,WD,Normal,79000.0
1326,-0.633141643221207,RM,-0.6605037403936495,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,-1.5486869489739674,-1.4212069451843399,-1.6126461298593202,-1.6929756573969992,Gable,CompShg,AsbShng,AsbShng,-0.5980830966231374,TA,TA,BrkTil,TA,Fa,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,0.5035935165685859,-0.6043426853958851,GasA,Fa,N,SBrkr,-0.9643107143593738,-0.7990489284972221,-0.11737913368279436,-1.398026877507958,-0.8234205158634983,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,TA,-0.9598857394450803,Typ,-0.9625524991358024,-2.4169299587485273,-2.2636575798295144,N,-0.744159009459473,-0.7130632827634451,1.2798725086380784,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-2.0004246685202656,0.133530068156807,WD,Normal,55000.0
170,-0.8675661948612713,RL,0.5647006476419816,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,1.3687766911653751,0.37494717195226707,0.3167410643891143,-0.195123437086667,Hip,WdShake,Plywood,Plywood,3.199577607501349,Gd,TA,CBlock,Gd,TA,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,2.4911761598719604,1.4134266071847164,GasA,TA,Y,SBrkr,1.3895572441127717,-0.7990489284972221,-0.11737913368279436,0.34973454228434464,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,1.240487103598026,-1.0971183631168773,-0.2119105538809366,TA,-0.3406046172224478,Typ,0.5941361787118566,0.2911148129585062,0.1592175056149199,Y,3.701008630364005,0.2130868967771026,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-2.0004246685202656,-1.3781310807876073,WD,Normal,228000.0
168,0.07013201169898592,RL,-0.009405329319086352,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,1.3687766911653751,-0.5231298866160364,1.1669794889731702,1.0611397154316762,Gable,CompShg,VinylSd,VinylSd,1.146630856267132,Gd,TA,PConc,Ex,TA,No,GLQ,1.826445572216528,Unf,-0.28409712080085825,-0.6174924238115198,1.1776423302988932,GasA,Ex,Y,SBrkr,1.1389258588528397,0.4590591188769645,-0.11737913368279436,1.2207374891402232,1.095229229837857,-0.24135945019148206,-1.0590945989020073,1.240487103598026,0.14607524948015102,-0.2119105538809366,Ex,0.8979576272228172,Typ,0.5941361787118566,1.645137198812023,1.4773374151130663,Y,0.6343076105554729,1.0234683038750818,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,1.7357770470039657,-0.6223005063154001,New,Partial,325624.0
653,0.07013201169898592,RL,-0.179747564500592,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.6394107811305394,-0.5231298866160364,0.8072632324183774,0.5296437662893002,Gable,CompShg,VinylSd,VinylSd,-0.5980830966231374,Gd,TA,PConc,Gd,TA,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,0.6911855862736235,-0.41390153868041263,GasA,Ex,Y,SBrkr,-0.672338069675123,1.0435884476025394,-0.11737913368279436,0.367001120525981,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,1.240487103598026,-1.0971183631168773,-0.2119105538809366,Gd,0.2786765050001847,Typ,0.5941361787118566,0.2911148129585062,0.16395894413829454,Y,-0.744159009459473,1.0234683038750818,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.24129636079427316,0.8893606426290142,WD,Normal,191000.0
174,-0.8675661948612713,RL,-0.043718196781144615,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.0899551289042962,-0.5231298866160364,-0.3372884929832363,-1.1614797082546233,Gable,CompShg,WdShing,Wd Shng,2.2574320729406034,TA,TA,CBlock,TA,TA,No,ALQ,-0.3461571746543605,Rec,2.091052609377324,0.28920257976282865,0.6788678984250367,GasA,TA,Y,SBrkr,0.49813633777589994,-0.7990489284972221,-0.11737913368279436,-0.3121509569783825,1.095229229837857,-0.24135945019148206,-1.0590945989020073,1.240487103598026,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,0.5941361787118566,0.2911148129585062,0.1260274359512975,Y,-0.744159009459473,-0.423641351657024,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,0.133530068156807,COD,Normal,163000.0
519,0.07013201169898592,RL,-0.10632742891739339,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,-0.0899551289042962,-0.5231298866160364,0.8726661881556124,0.6262793934060958,Gable,CompShg,VinylSd,VinylSd,-0.5980830966231374,TA,TA,PConc,Gd,TA,Mn,GLQ,0.5619907735376709,Unf,-0.28409712080085825,-1.077539642373874,-0.6088769984129202,GasA,Ex,Y,SBrkr,-0.7421014449536608,1.287903440468307,-0.11737913368279436,0.5204818160071931,1.095229229837857,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,TA,0.2786765050001847,Typ,-0.9625524991358024,0.2911148129585062,0.3251678539330319,Y,-0.744159009459473,-0.19210380677188704,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,-0.6223005063154001,WD,Normal,211000.0
1182,1.4766793215393716,RM,-0.4770944132197435,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,1.3687766911653751,-0.5231298866160364,1.1996809668417878,1.1094575289900739,Hip,CompShg,CemntBd,CmentBd,0.48363955416882953,Ex,TA,PConc,Ex,TA,Gd,GLQ,2.2435852996157384,Unf,-0.28409712080085825,-1.0060759967719548,1.2184511474522088,GasA,Ex,Y,SBrkr,1.2474466648416762,-0.7990489284972221,-0.11737913368279436,0.2442165641410113,1.095229229837857,4.01792496495232,0.7748354424867502,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,Gd,-0.9598857394450803,Typ,0.5941361787118566,0.2911148129585062,0.021715788437055718,Y,0.5104004986440172,0.05390483466857096,-0.34877482690697265,4.7426509972275115,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,1.7357770470039657,0.133530068156807,New,Partial,392500.0
1150,0.30455656333905023,RM,-0.1562456004854836,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,0.6394107811305394,3.0691783476571777,-1.6780490855965553,0.14310125782211772,Hip,CompShg,VinylSd,VinylSd,-0.5980830966231374,TA,Gd,PConc,TA,TA,No,ALQ,0.38383734829425803,Unf,-0.28409712080085825,-1.216000455727592,-0.9353475356394445,GasA,Ex,Y,SBrkr,-0.8712928806546567,0.6851075702200579,-0.11737913368279436,-0.08192991375656439,-0.8234205158634983,4.01792496495232,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,0.2786765050001847,Typ,-0.9625524991358024,0.2911148129585062,-0.7274314982561354,Y,-0.744159009459473,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.24129636079427316,0.8893606426290142,WD,Normal,143000.0
913,-0.633141643221207,RM,-0.4269882259395324,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,-0.8193210389391319,1.2730242305205706,-1.5145416962534675,-1.6929756573969992,Gable,CompShg,MetalSd,MetalSd,-0.5980830966231374,TA,TA,BrkTil,TA,TA,No,Rec,0.09053597746668808,Unf,-0.28409712080085825,-0.6509910076874194,-0.6678230676343759,GasA,TA,N,SBrkr,-0.3984522259890117,-0.7990489284972221,-0.11737913368279436,-0.97787347362814,-0.8234205158634983,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Min1,-0.9625524991358024,-1.0629075728950106,-0.13001024431093236,Y,-0.744159009459473,-0.7130632827634451,1.4753101889034845,-0.12244894796701473,1.840630830123778,-0.07003516436576918,1.0452017848400978,0.24129636079427316,-1.3781310807876073,WD,Abnorml,88000.0
